FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Confirmed,Active,Combined_Key
47031,Coffee,Tennessee,US,2020-03-27 22:14:55,35.49090731,-86.07311784,0,0,0,0,"Coffee, Tennessee, US"
47031,Coffee,Tennessee,US,2020-03-25 23:33:19,35.49090731,-86.07311784,0,0,0,0,"Coffee, Tennessee, US"
47031,Coffee,Tennessee,US,3/22/20 23:45,35.49090731,-86.07311784,0,0,0,0,"Coffee, Tennessee, US"
47031,Coffee,Tennessee,US,2020-03-24 23:37:31,35.49090731,-86.07311784,0,0,0,0,"Coffee, Tennessee, US"
47031,Coffee,Tennessee,US,2020-03-26 23:48:35,35.49090731,-86.07311784,0,0,0,0,"Coffee, Tennessee, US"
47033,Crockett,Tennessee,US,2020-03-26 23:48:35,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47033,Crockett,Tennessee,US,2020-03-27 22:14:55,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47033,Crockett,Tennessee,US,2020-03-25 23:33:19,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47033,Crockett,Tennessee,US,2020-03-24 23:37:31,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47033,Crockett,Tennessee,US,3/22/20 23:45,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47033,Crockett,Tennessee,US,2020-03-23 23:19:34,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US"
47035,Cumberland,Tennessee,US,2020-03-25 23:33:19,35.95271721,-84.99840585,3,0,0,0,"Cumberland, Tennessee, US"
47035,Cumberland,Tennessee,US,2020-03-27 22:14:55,35.95271721,-84.99840585,6,0,0,0,"Cumberland, Tennessee, US"
47035,Cumberland,Tennessee,US,2020-03-26 23:48:35,35.95271721,-84.99840585,6,0,0,0,"Cumberland, Tennessee, US"
47035,Cumberland,Tennessee,US,3/22/20 23:45,35.95271721,-84.99840585,2,0,0,0,"Cumberland, Tennessee, US"
47035,Cumberland,Tennessee,US,2020-03-24 23:37:31,35.95271721,-84.99840585,3,0,0,0,"Cumberland, Tennessee, US"
47035,Cumberland,Tennessee,US,2020-03-23 23:19:34,35.95271721,-84.99840585,2,0,0,0,"Cumberland, Tennessee, US"
47037,Davidson,Tennessee,US,2020-03-23 23:19:34,36.17007426,-86.78646056,164,2,0,0,"Davidson, Tennessee, US"
47037,Davidson,Tennessee,US,2020-03-26 23:48:35,36.17007426,-86.78646056,293,2,0,0,"Davidson, Tennessee, US"
47037,Davidson,Tennessee,US,2020-03-24 23:37:31,36.17007426,-86.78646056,253,2,0,0,"Davidson, Tennessee, US"
47037,Davidson,Tennessee,US,2020-03-25 23:33:19,36.17007426,-86.78646056,257,2,0,0,"Davidson, Tennessee, US"
47037,Davidson,Tennessee,US,3/22/20 23:45,36.17007426,-86.78646056,167,2,0,0,"Davidson, Tennessee, US"
47037,Davidson,Tennessee,US,2020-03-27 22:14:55,36.17007426,-86.78646056,312,2,0,0,"Davidson, Tennessee, US"
47041,DeKalb,Tennessee,US,2020-03-23 23:19:34,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47041,DeKalb,Tennessee,US,2020-03-26 23:48:35,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47041,DeKalb,Tennessee,US,2020-03-25 23:33:19,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47041,DeKalb,Tennessee,US,2020-03-27 22:14:55,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47041,DeKalb,Tennessee,US,2020-03-24 23:37:31,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47041,DeKalb,Tennessee,US,3/22/20 23:45,35.97616272,-85.83689361,0,0,0,0,"DeKalb, Tennessee, US"
47039,Decatur,Tennessee,US,2020-03-25 23:33:19,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
47039,Decatur,Tennessee,US,2020-03-23 23:19:34,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
47039,Decatur,Tennessee,US,2020-03-26 23:48:35,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
47039,Decatur,Tennessee,US,2020-03-27 22:14:55,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
47039,Decatur,Tennessee,US,2020-03-24 23:37:31,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US"
