County,03/22,03/23,03/24,03/25,03/26,03/27,03/28,03/29,03/30,03/31,04/01,04/02,04/03,04/04,04/05,04/06,04/07,04/08,04/09,04/10,04/11,04/12,04/13,04/14,04/15,04/16,04/17,04/18,04/19,04/20,04/21,04/22,04/24,04/25,04/26,04/27,04/28,04/29,04/30,05/01,05/02,05/03,05/04,05/05,05/06,05/07,05/08,05/09,05/10,05/11,05/12,05/13,05/14,05/15,05/16,05/17,05/18,05/19,05/20,05/21,05/22,05/23,05/24,05/25,05/26,05/27,05/28,05/29,05/30,05/31,06/01,06/02,06/03,06/04,06/05,06/06,06/07,06/08,06/09,06/10,06/11,06/12,06/13,06/14,06/15,06/16,06/17,06/18,06/19,06/20,06/21,06/22,06/23,06/24,06/25,06/26,06/27,06/28,06/29,06/30,07/01,07/02,07/03,07/04,07/05,07/06,07/07,07/08,07/09,07/10,07/11,07/12,07/13,07/14,07/15,07/16,07/17,07/18,07/19,07/20,07/21,07/22,07/23,07/24,07/25,07/26,07/27,07/28,07/29,07/30,07/31,08/01,08/02,08/03,08/04,08/05,08/06,08/07,08/08,08/09
Sacramento,53.0,88.0,88.0,113.0,113.0,164.0,164.0,164.0,224.0,224.0,224.0,314.0,390.0,390.0,442.0,462.0,525.0,580.0,580.0,653.0,653.0,707.0,739.0,816.0,853.0,879.0,896.0,914.0,925.0,940.0,954.0,971.0,987.0,1019.0,1019.0,1037.0,1045.0,1053.0,1068.0,1077.0,1090.0,1107.0,1117.0,1127.0,1133.0,1142.0,1153.0,1160.0,1165.0,1167.0,1173.0,1181.0,1183.0,1194.0,1211.0,1222.0,1237.0,1245.0,1250.0,1255.0,1266.0,1272.0,1289.0,1293.0,1302.0,1310.0,1319.0,1349.0,1373.0,1400.0,1400.0,1429.0,1439.0,1463.0,1490.0,1519.0,1537.0,1569.0,1588.0,1624.0,1642.0,1670.0,1704.0,1716.0,1753.0,1794.0,1825.0,1892.0,1940.0,1976.0,2069.0,2160.0,2243.0,2374.0,2440.0,2512.0,2666.0,2666.0,2776.0,3004.0,3223.0,3397.0,3559.0,3559.0,4004.0,4236.0,4236.0,4566.0,4776.0,4932.0,5152.0,5339.0,5489.0,5714.0,5938.0,6174.0,6395.0,6511.0,6693.0,6935.0,7326.0,7686.0,7971.0,8247.0,8554.0,8554.0,8903.0,9018.0,9418.0,9514.0,9664.0,9820.0,9820.0,10067.0,10122.0,10174.0,10174.0,10544.0,10544.0,10795.0
Tulare,12.0,16.0,17.0,17.0,18.0,20.0,24.0,29.0,35.0,43.0,45.0,74.0,81.0,81.0,116.0,135.0,157.0,157.0,168.0,203.0,203.0,227.0,264.0,296.0,352.0,372.0,382.0,397.0,411.0,422.0,422.0,441.0,453.0,472.0,491.0,504.0,532.0,578.0,626.0,640.0,680.0,720.0,743.0,757.0,858.0,916.0,969.0,1013.0,1079.0,1140.0,1159.0,1241.0,1268.0,1295.0,1338.0,1426.0,1430.0,1436.0,1539.0,1552.0,1603.0,1641.0,1641.0,1641.0,1641.0,1771.0,1796.0,1835.0,1844.0,1844.0,1844.0,1897.0,2004.0,2026.0,2083.0,2116.0,2116.0,2116.0,2220.0,2381.0,2432.0,2475.0,2564.0,2564.0,2564.0,2664.0,2664.0,2881.0,3004.0,3046.0,3046.0,3046.0,3177.0,3434.0,3533.0,3646.0,3705.0,3705.0,3705.0,3872.0,4156.0,4323.0,4521.0,4627.0,4627.0,4627.0,5009.0,5175.0,5298.0,5509.0,5678.0,5678.0,5678.0,5942.0,6209.0,6332.0,6480.0,6683.0,6683.0,6683.0,6896.0,7120.0,7603.0,7876.0,8210.0,8210.0,8210.0,8534.0,8862.0,9076.0,9241.0,9454.0,9454.0,9454.0,9745.0,9990.0,10078.0,10334.0,10475.0,10475.0
Imperial,6.0,6.0,6.0,9.0,9.0,17.0,21.0,25.0,25.0,33.0,38.0,43.0,52.0,55.0,57.0,65.0,68.0,73.0,75.0,79.0,79.0,87.0,87.0,100.0,117.0,127.0,143.0,155.0,155.0,160.0,175.0,195.0,232.0,251.0,251.0,251.0,281.0,284.0,319.0,319.0,333.0,358.0,358.0,368.0,400.0,419.0,455.0,512.0,512.0,512.0,564.0,603.0,647.0,712.0,786.0,786.0,786.0,876.0,902.0,985.0,1076.0,1076.0,1145.0,1145.0,1274.0,1352.0,1352.0,1443.0,1634.0,1634.0,1634.0,1751.0,1798.0,2025.0,2493.0,2568.0,2568.0,2568.0,3013.0,3133.0,3386.0,3405.0,3724.0,4157.0,4157.0,4298.0,4389.0,4478.0,4659.0,4744.0,4800.0,4800.0,4800.0,5270.0,5549.0,5744.0,5838.0,6041.0,6041.0,6187.0,6242.0,6523.0,6824.0,6979.0,7039.0,7039.0,7190.0,7343.0,7464.0,7654.0,7759.0,7827.0,7827.0,7977.0,8119.0,8145.0,8310.0,8397.0,8531.0,8531.0,8606.0,8606.0,8799.0,8919.0,8967.0,9067.0,9067.0,9162.0,9189.0,9241.0,9298.0,9366.0,9409.0,9409.0,9448.0,9513.0,9513.0,9601.0,9601.0,9693.0
Stanislaus,5.0,8.0,11.0,12.0,13.0,17.0,23.0,29.0,31.0,33.0,39.0,44.0,51.0,58.0,65.0,71.0,81.0,90.0,95.0,103.0,116.0,121.0,131.0,146.0,163.0,177.0,187.0,206.0,221.0,226.0,232.0,236.0,251.0,264.0,264.0,286.0,294.0,312.0,339.0,339.0,380.0,380.0,411.0,411.0,428.0,461.0,461.0,476.0,488.0,496.0,508.0,517.0,517.0,537.0,537.0,559.0,571.0,571.0,593.0,598.0,598.0,611.0,621.0,629.0,646.0,659.0,670.0,683.0,683.0,699.0,744.0,744.0,750.0,767.0,792.0,816.0,840.0,865.0,937.0,937.0,1023.0,1072.0,1072.0,1110.0,1212.0,1242.0,1267.0,1267.0,1322.0,1473.0,1514.0,1599.0,1639.0,1714.0,1789.0,1871.0,1940.0,2000.0,2115.0,2165.0,2165.0,2310.0,2391.0,2391.0,2531.0,2660.0,2660.0,2889.0,3004.0,4364.0,4364.0,4633.0,4732.0,4973.0,5356.0,5517.0,5777.0,6077.0,6077.0,6344.0,6508.0,6835.0,6984.0,7401.0,7603.0,7603.0,7861.0,7994.0,8228.0,8492.0,8745.0,8890.0,8890.0,9061.0,9221.0,9308.0,9308.0,9408.0,9408.0,9566.0
Contra Costa,61.0,71.0,86.0,108.0,131.0,147.0,168.0,168.0,187.0,212.0,249.0,250.0,307.0,307.0,386.0,417.0,442.0,462.0,484.0,511.0,530.0,539.0,552.0,552.0,615.0,631.0,648.0,685.0,693.0,707.0,749.0,763.0,770.0,786.0,805.0,817.0,820.0,842.0,862.0,891.0,907.0,934.0,945.0,947.0,969.0,985.0,999.0,1014.0,1036.0,1048.0,1048.0,1066.0,1080.0,1089.0,1100.0,1121.0,1146.0,1155.0,1192.0,1209.0,1234.0,1259.0,1296.0,1321.0,1336.0,1353.0,1375.0,1384.0,1404.0,1426.0,1450.0,1468.0,1506.0,1513.0,1547.0,1577.0,1633.0,1668.0,1706.0,1774.0,1798.0,1829.0,1877.0,1921.0,1959.0,1983.0,2026.0,2071.0,2111.0,2148.0,2240.0,2294.0,2369.0,2454.0,2523.0,2576.0,2676.0,2688.0,2802.0,2971.0,3132.0,3248.0,3326.0,3432.0,3564.0,3662.0,3878.0,4092.0,4241.0,4357.0,4460.0,4605.0,4661.0,4852.0,5023.0,5140.0,5233.0,5378.0,5538.0,5606.0,5731.0,5931.0,6202.0,6425.0,6627.0,6770.0,6933.0,7073.0,7304.0,7714.0,7577.0,7670.0,7806.0,7966.0,8033.0,8176.0,8324.0,8532.0,8760.0,9022.0
Ventura,25.0,30.0,35.0,39.0,50.0,61.0,83.0,98.0,109.0,126.0,149.0,160.0,177.0,203.0,221.0,221.0,243.0,263.0,274.0,298.0,298.0,309.0,314.0,317.0,365.0,384.0,396.0,396.0,422.0,428.0,428.0,443.0,465.0,476.0,476.0,496.0,497.0,508.0,517.0,535.0,544.0,559.0,566.0,577.0,595.0,608.0,631.0,631.0,652.0,666.0,678.0,698.0,725.0,748.0,764.0,764.0,764.0,764.0,825.0,837.0,858.0,883.0,912.0,912.0,912.0,912.0,1017.0,1062.0,1062.0,1078.0,1078.0,1152.0,1164.0,1164.0,1190.0,1216.0,1261.0,1261.0,1341.0,1341.0,1404.0,1404.0,1518.0,1518.0,1518.0,1633.0,1655.0,1706.0,1706.0,1835.0,1835.0,1835.0,2030.0,2161.0,2161.0,2287.0,2336.0,2336.0,2336.0,2740.0,2740.0,3096.0,3240.0,3240.0,3240.0,3240.0,3789.0,3858.0,3858.0,4093.0,4093.0,4246.0,4246.0,4246.0,4619.0,4787.0,4968.0,4968.0,5192.0,5192.0,5192.0,5955.0,6049.0,6156.0,6392.0,6392.0,6392.0,6392.0,6830.0,6997.0,7103.0,7344.0,7344.0,7344.0,7344.0,7877.0,7877.0,7953.0,8035.0,8146.0
San Francisco,108.0,131.0,152.0,178.0,223.0,279.0,308.0,340.0,374.0,397.0,434.0,450.0,497.0,529.0,568.0,583.0,622.0,676.0,724.0,797.0,857.0,872.0,957.0,987.0,1013.0,1019.0,1058.0,1137.0,1157.0,1216.0,1231.0,1233.0,1302.0,1340.0,1354.0,1408.0,1424.0,1468.0,1490.0,1499.0,1523.0,1543.0,1602.0,1624.0,1728.0,1754.0,1806.0,1853.0,1891.0,1943.0,1954.0,1977.0,1994.0,1999.0,2026.0,2054.0,2091.0,2131.0,2179.0,2185.0,2198.0,2320.0,2350.0,2367.0,2386.0,2399.0,2408.0,2437.0,2473.0,2532.0,2588.0,2570.0,2587.0,2613.0,2644.0,2698.0,2712.0,2747.0,2779.0,2793.0,2809.0,2840.0,2878.0,2906.0,2928.0,2952.0,2971.0,2982.0,3020.0,3057.0,3058.0,3058.0,3185.0,3219.0,3249.0,3297.0,3400.0,3468.0,3512.0,3561.0,3603.0,3648.0,3719.0,3776.0,3776.0,3776.0,3992.0,4020.0,4071.0,4145.0,4316.0,4426.0,4522.0,4590.0,4640.0,4696.0,4860.0,4975.0,5116.0,5202.0,5305.0,5363.0,5459.0,5564.0,5679.0,5787.0,5932.0,6022.0,6065.0,6197.0,6423.0,6575.0,6723.0,6811.0,6916.0,6989.0,7081.0,7228.0,7326.0,7432.0
Santa Barbara,13.0,18.0,18.0,24.0,26.0,32.0,47.0,64.0,68.0,88.0,99.0,111.0,139.0,152.0,168.0,174.0,192.0,218.0,228.0,243.0,260.0,264.0,267.0,284.0,313.0,334.0,354.0,373.0,385.0,394.0,416.0,429.0,451.0,460.0,469.0,469.0,471.0,473.0,485.0,485.0,506.0,506.0,514.0,514.0,526.0,613.0,613.0,722.0,1250.0,1250.0,1362.0,1371.0,1371.0,1387.0,1387.0,1418.0,1474.0,1474.0,1517.0,1520.0,1520.0,1540.0,1551.0,1551.0,1551.0,1551.0,1604.0,1636.0,1636.0,1649.0,1649.0,1649.0,1669.0,1697.0,1714.0,1737.0,1787.0,1787.0,1817.0,1817.0,1864.0,1910.0,1910.0,1971.0,1971.0,2069.0,2115.0,2115.0,2253.0,2319.0,2319.0,2319.0,2446.0,2509.0,2590.0,2631.0,2742.0,2712.0,2712.0,2896.0,2896.0,2896.0,3261.0,3261.0,3261.0,3261.0,3261.0,3742.0,3808.0,3868.0,3868.0,3931.0,3931.0,3931.0,4323.0,4412.0,4635.0,4759.0,4759.0,4759.0,4991.0,5124.0,5282.0,5444.0,5576.0,5576.0,5576.0,5576.0,5633.0,6021.0,6094.0,6167.0,6167.0,6167.0,6167.0,6526.0,6526.0,6652.0,6652.0,6704.0
San Mateo,117.0,142.0,161.0,165.0,195.0,239.0,274.0,277.0,309.0,309.0,388.0,453.0,486.0,538.0,555.0,579.0,589.0,617.0,633.0,638.0,652.0,652.0,701.0,721.0,747.0,767.0,797.0,838.0,838.0,920.0,935.0,958.0,966.0,989.0,1019.0,1019.0,1080.0,1099.0,1136.0,1177.0,1197.0,1233.0,1233.0,1281.0,1315.0,1341.0,1377.0,1397.0,1425.0,1425.0,1464.0,1497.0,1515.0,1536.0,1575.0,1602.0,1602.0,1671.0,1687.0,1697.0,1738.0,1783.0,1833.0,1833.0,1833.0,1904.0,1963.0,2022.0,2061.0,2104.0,2104.0,2165.0,2188.0,2212.0,2244.0,2299.0,2330.0,2330.0,2394.0,2437.0,2475.0,2494.0,2533.0,2533.0,2553.0,2594.0,2625.0,2653.0,2678.0,2721.0,2721.0,2721.0,2825.0,2901.0,2961.0,2996.0,3049.0,3083.0,3083.0,3141.0,3232.0,3311.0,3376.0,3441.0,3536.0,3536.0,3599.0,3692.0,3743.0,3787.0,3846.0,3949.0,3949.0,4045.0,4168.0,4254.0,4333.0,4403.0,4465.0,4465.0,4551.0,4674.0,4776.0,4885.0,4957.0,5022.0,5022.0,5124.0,5198.0,5306.0,5398.0,5469.0,5544.0,5544.0,5683.0,5744.0,5758.0,5891.0,5978.0,6110.0
Marin,38.0,38.0,47.0,53.0,60.0,65.0,68.0,74.0,93.0,99.0,107.0,108.0,118.0,131.0,137.0,141.0,143.0,148.0,149.0,154.0,154.0,153.0,164.0,170.0,171.0,184.0,187.0,187.0,189.0,195.0,199.0,200.0,209.0,212.0,212.0,223.0,224.0,224.0,226.0,235.0,237.0,239.0,240.0,240.0,241.0,247.0,247.0,255.0,257.0,259.0,265.0,271.0,271.0,279.0,279.0,299.0,317.0,317.0,336.0,343.0,343.0,352.0,369.0,388.0,403.0,417.0,420.0,436.0,436.0,450.0,483.0,483.0,501.0,506.0,525.0,530.0,551.0,571.0,589.0,635.0,635.0,651.0,664.0,697.0,730.0,751.0,772.0,842.0,861.0,917.0,1030.0,1110.0,1250.0,1349.0,1470.0,1573.0,1636.0,1746.0,1936.0,2210.0,2210.0,2394.0,2446.0,2710.0,2719.0,2719.0,2809.0,2989.0,3232.0,3227.0,3364.0,3434.0,3434.0,3702.0,3888.0,3947.0,4078.0,4157.0,4164.0,4314.0,4376.0,4427.0,4490.0,4522.0,4611.0,4624.0,4624.0,4637.0,4769.0,4817.0,4934.0,4987.0,4994.0,4994.0,5092.0,5180.0,5180.0,5199.0,5257.0,5287.0
Monterey,11.0,14.0,20.0,24.0,24.0,24.0,32.0,36.0,36.0,40.0,42.0,48.0,53.0,57.0,62.0,62.0,62.0,64.0,69.0,71.0,79.0,82.0,87.0,87.0,100.0,108.0,119.0,119.0,136.0,141.0,148.0,150.0,154.0,169.0,169.0,183.0,183.0,185.0,191.0,206.0,213.0,222.0,235.0,235.0,237.0,241.0,247.0,250.0,267.0,279.0,279.0,299.0,299.0,308.0,317.0,322.0,341.0,341.0,349.0,349.0,355.0,362.0,371.0,395.0,413.0,429.0,429.0,469.0,477.0,509.0,530.0,545.0,571.0,586.0,621.0,640.0,667.0,732.0,751.0,763.0,791.0,814.0,865.0,899.0,949.0,995.0,1015.0,1075.0,1121.0,1156.0,1181.0,1225.0,1291.0,1341.0,1397.0,1416.0,1429.0,1444.0,1548.0,1605.0,1642.0,1691.0,1748.0,1791.0,1915.0,2064.0,2151.0,2239.0,2270.0,2343.0,2419.0,2540.0,2682.0,2790.0,2835.0,2913.0,2983.0,3059.0,3162.0,3228.0,3353.0,3379.0,3545.0,3726.0,3865.0,3953.0,4002.0,4082.0,4140.0,4288.0,4457.0,4542.0,4797.0,4822.0,4924.0,4966.0,4966.0,5120.0,5156.0,5212.0
Merced,0.0,1.0,1.0,2.0,2.0,4.0,7.0,8.0,9.0,10.0,10.0,12.0,16.0,16.0,27.0,29.0,29.0,34.0,40.0,52.0,59.0,65.0,65.0,74.0,76.0,79.0,82.0,86.0,90.0,90.0,92.0,93.0,100.0,102.0,102.0,103.0,108.0,116.0,118.0,125.0,134.0,140.0,140.0,143.0,147.0,152.0,155.0,157.0,163.0,163.0,173.0,177.0,180.0,189.0,189.0,200.0,200.0,216.0,222.0,226.0,234.0,251.0,251.0,251.0,261.0,268.0,273.0,280.0,280.0,283.0,283.0,283.0,301.0,310.0,310.0,320.0,334.0,334.0,334.0,367.0,387.0,391.0,391.0,409.0,409.0,409.0,470.0,470.0,538.0,564.0,564.0,616.0,661.0,710.0,741.0,791.0,824.0,824.0,824.0,824.0,979.0,1131.0,1208.0,1272.0,1272.0,1272.0,1272.0,1623.0,1623.0,1793.0,1793.0,1884.0,1884.0,1884.0,2183.0,2260.0,2313.0,2403.0,2403.0,2403.0,2694.0,2813.0,2994.0,3123.0,3245.0,3245.0,3245.0,3245.0,3510.0,3906.0,4065.0,4065.0,4285.0,4285.0,4285.0,4583.0,4583.0,4855.0,4855.0,5012.0
Kings,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,12.0,13.0,13.0,18.0,20.0,28.0,30.0,32.0,32.0,35.0,47.0,47.0,52.0,67.0,71.0,79.0,96.0,123.0,146.0,158.0,172.0,198.0,233.0,233.0,244.0,265.0,275.0,319.0,319.0,325.0,348.0,358.0,372.0,399.0,399.0,416.0,416.0,457.0,488.0,506.0,517.0,647.0,688.0,698.0,704.0,714.0,735.0,746.0,1122.0,1137.0,1168.0,1187.0,1452.0,1483.0,1492.0,1538.0,1576.0,1637.0,1688.0,1724.0,1759.0,1759.0,1831.0,1831.0,1870.0,1976.0,2057.0,2057.0,2091.0,2158.0,2158.0,2234.0,2284.0,2298.0,2318.0,2318.0,2394.0,2394.0,2504.0,2583.0,2583.0,2600.0,2634.0,2673.0,2755.0,2823.0,2855.0,2855.0,2898.0,2918.0,2970.0,3078.0,3108.0,3172.0,3209.0,3209.0,3247.0,3398.0,3398.0,3465.0,3696.0,3696.0,3772.0,3813.0,3842.0,3966.0,4036.0,4106.0,4146.0,4380.0,4380.0,4453.0,4453.0,4453.0,4453.0,4453.0,4453.0
Solano,13.0,14.0,21.0,24.0,31.0,34.0,34.0,34.0,34.0,43.0,49.0,54.0,61.0,73.0,73.0,73.0,88.0,99.0,112.0,115.0,121.0,121.0,121.0,135.0,140.0,141.0,169.0,169.0,169.0,180.0,180.0,181.0,191.0,199.0,199.0,199.0,199.0,249.0,254.0,263.0,266.0,266.0,266.0,267.0,320.0,337.0,337.0,342.0,351.0,351.0,379.0,388.0,388.0,408.0,408.0,410.0,410.0,410.0,430.0,435.0,435.0,449.0,455.0,455.0,455.0,455.0,499.0,509.0,509.0,517.0,517.0,517.0,546.0,547.0,559.0,565.0,566.0,566.0,590.0,590.0,617.0,643.0,643.0,657.0,657.0,685.0,687.0,687.0,811.0,860.0,860.0,860.0,933.0,1020.0,1064.0,1094.0,1118.0,1118.0,1118.0,1126.0,1126.0,1402.0,1476.0,1476.0,1476.0,1476.0,1476.0,1826.0,1922.0,1985.0,2075.0,2075.0,2075.0,2075.0,2313.0,2407.0,2483.0,2554.0,2554.0,2554.0,2759.0,2857.0,2982.0,3070.0,3129.0,3129.0,3129.0,3129.0,3283.0,3462.0,3520.0,3611.0,3611.0,3611.0,3611.0,3806.0,3806.0,3959.0,3959.0,4029.0
Sonoma,22.0,29.0,29.0,34.0,37.0,44.0,50.0,58.0,58.0,73.0,78.0,91.0,95.0,105.0,107.0,111.0,111.0,120.0,136.0,142.0,145.0,145.0,147.0,152.0,160.0,163.0,172.0,180.0,180.0,181.0,182.0,192.0,194.0,217.0,217.0,218.0,220.0,222.0,228.0,232.0,244.0,248.0,252.0,257.0,261.0,272.0,286.0,292.0,300.0,309.0,309.0,312.0,333.0,337.0,351.0,364.0,373.0,387.0,391.0,411.0,433.0,444.0,467.0,482.0,500.0,515.0,524.0,530.0,531.0,548.0,553.0,564.0,566.0,579.0,593.0,610.0,624.0,642.0,653.0,664.0,671.0,680.0,701.0,722.0,752.0,758.0,765.0,774.0,803.0,822.0,835.0,853.0,885.0,935.0,956.0,974.0,1006.0,1006.0,1092.0,1118.0,1136.0,1185.0,1229.0,1267.0,1359.0,1359.0,1359.0,1466.0,1487.0,1519.0,1561.0,1650.0,1703.0,1819.0,1886.0,1941.0,1979.0,2027.0,2068.0,2121.0,2169.0,2212.0,2241.0,2300.0,2404.0,2466.0,2599.0,2599.0,2617.0,2662.0,2748.0,2842.0,2944.0,3055.0,3113.0,3113.0,3208.0,3208.0,3358.0,3431.0
Madera,3.0,3.0,6.0,6.0,7.0,10.0,11.0,15.0,18.0,21.0,23.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,36.0,36.0,39.0,39.0,39.0,40.0,41.0,44.0,46.0,46.0,46.0,46.0,51.0,51.0,54.0,55.0,55.0,62.0,66.0,67.0,67.0,69.0,69.0,69.0,69.0,70.0,71.0,71.0,81.0,82.0,82.0,83.0,82.0,84.0,84.0,85.0,90.0,94.0,98.0,104.0,106.0,106.0,114.0,117.0,129.0,141.0,155.0,163.0,172.0,172.0,178.0,188.0,188.0,198.0,198.0,226.0,250.0,275.0,295.0,314.0,314.0,314.0,334.0,359.0,370.0,383.0,415.0,415.0,415.0,488.0,488.0,541.0,566.0,566.0,578.0,578.0,578.0,713.0,857.0,857.0,857.0,893.0,893.0,893.0,1003.0,1054.0,1054.0,1179.0,1179.0,1179.0,1179.0,1451.0,1530.0,1530.0,1630.0,1630.0,1630.0,1630.0,1723.0,1850.0,1886.0,1943.0,1943.0,1943.0,1943.0,2114.0,2114.0,2208.0,2267.0,2302.0
Placer,12.0,12.0,20.0,30.0,30.0,30.0,41.0,53.0,53.0,57.0,78.0,90.0,97.0,97.0,103.0,106.0,106.0,117.0,117.0,123.0,123.0,124.0,127.0,128.0,129.0,130.0,130.0,131.0,132.0,132.0,133.0,133.0,136.0,139.0,139.0,141.0,143.0,145.0,145.0,147.0,150.0,159.0,159.0,162.0,162.0,163.0,165.0,165.0,168.0,169.0,170.0,170.0,170.0,172.0,174.0,174.0,175.0,175.0,177.0,176.0,176.0,184.0,185.0,184.0,185.0,188.0,194.0,196.0,199.0,214.0,215.0,217.0,228.0,240.0,259.0,265.0,275.0,284.0,294.0,304.0,314.0,327.0,344.0,358.0,372.0,390.0,411.0,432.0,460.0,476.0,490.0,502.0,519.0,534.0,556.0,579.0,593.0,611.0,627.0,643.0,684.0,724.0,754.0,786.0,828.0,877.0,911.0,938.0,970.0,993.0,1021.0,1055.0,1077.0,1114.0,1151.0,1167.0,1203.0,1235.0,1280.0,1363.0,1403.0,1442.0,1479.0,1531.0,1559.0,1605.0,1605.0,1685.0,1753.0,1790.0,1822.0,1876.0,1912.0,1925.0,1925.0,1953.0,1998.0,2039.0,2099.0,2186.0
San Luis Obispo,27.0,27.0,42.0,46.0,54.0,59.0,67.0,67.0,71.0,80.0,80.0,89.0,93.0,93.0,95.0,95.0,95.0,99.0,102.0,104.0,110.0,114.0,117.0,117.0,120.0,125.0,127.0,131.0,132.0,132.0,134.0,134.0,149.0,163.0,165.0,166.0,169.0,173.0,181.0,184.0,188.0,196.0,201.0,202.0,204.0,208.0,211.0,211.0,214.0,220.0,226.0,227.0,232.0,237.0,240.0,243.0,243.0,246.0,247.0,249.0,251.0,253.0,259.0,258.0,259.0,263.0,263.0,268.0,269.0,269.0,269.0,271.0,278.0,279.0,288.0,291.0,291.0,291.0,299.0,302.0,306.0,317.0,324.0,324.0,324.0,347.0,356.0,376.0,389.0,404.0,404.0,404.0,442.0,453.0,473.0,489.0,508.0,508.0,508.0,567.0,611.0,642.0,675.0,701.0,701.0,701.0,765.0,808.0,845.0,877.0,905.0,905.0,905.0,1006.0,1078.0,1112.0,1158.0,1213.0,1213.0,1213.0,1306.0,1369.0,1393.0,1467.0,1500.0,1500.0,1500.0,1644.0,1644.0,1710.0,1740.0,1783.0,1783.0,1783.0,1902.0,1926.0,1970.0,2047.0,2047.0,2093.0
Yolo,6.0,6.0,8.0,10.0,11.0,13.0,16.0,16.0,16.0,24.0,25.0,28.0,33.0,37.0,37.0,37.0,50.0,56.0,67.0,71.0,75.0,88.0,93.0,101.0,102.0,116.0,125.0,126.0,137.0,137.0,142.0,146.0,151.0,157.0,157.0,161.0,161.0,162.0,163.0,164.0,169.0,169.0,171.0,171.0,171.0,172.0,172.0,172.0,172.0,172.0,174.0,177.0,177.0,182.0,182.0,183.0,184.0,184.0,185.0,185.0,185.0,186.0,190.0,190.0,194.0,198.0,200.0,207.0,207.0,210.0,211.0,211.0,213.0,213.0,216.0,216.0,221.0,221.0,225.0,226.0,227.0,240.0,240.0,252.0,253.0,255.0,265.0,265.0,302.0,310.0,321.0,330.0,347.0,366.0,386.0,408.0,438.0,458.0,479.0,505.0,505.0,555.0,583.0,583.0,613.0,677.0,677.0,723.0,760.0,802.0,839.0,839.0,884.0,929.0,999.0,1023.0,1062.0,1101.0,1101.0,1162.0,1196.0,1200.0,1225.0,1275.0,1315.0,1342.0,1394.0,1424.0,1446.0,1477.0,1494.0,1510.0,1510.0,1544.0,1572.0,1614.0,1614.0,1660.0,1660.0,1690.0
Santa Cruz,15.0,22.0,22.0,24.0,25.0,32.0,34.0,41.0,44.0,45.0,49.0,54.0,57.0,59.0,69.0,69.0,76.0,76.0,76.0,80.0,80.0,88.0,91.0,91.0,96.0,96.0,98.0,101.0,104.0,106.0,108.0,111.0,114.0,115.0,115.0,120.0,124.0,125.0,127.0,131.0,132.0,134.0,137.0,137.0,138.0,138.0,139.0,140.0,141.0,141.0,141.0,146.0,146.0,149.0,149.0,157.0,159.0,163.0,165.0,168.0,174.0,186.0,192.0,192.0,200.0,200.0,205.0,206.0,206.0,212.0,213.0,217.0,217.0,219.0,219.0,221.0,226.0,231.0,234.0,235.0,239.0,249.0,254.0,255.0,257.0,257.0,260.0,269.0,273.0,283.0,286.0,296.0,296.0,322.0,330.0,337.0,344.0,349.0,349.0,349.0,379.0,399.0,410.0,417.0,455.0,457.0,459.0,501.0,503.0,506.0,537.0,568.0,569.0,569.0,600.0,602.0,706.0,736.0,772.0,772.0,772.0,830.0,848.0,878.0,885.0,898.0,907.0,920.0,980.0,1030.0,1076.0,1109.0,1152.0,1152.0,1152.0,1196.0,1196.0,1213.0,1229.0,1238.0
Butte,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,9.0,10.0,11.0,11.0,11.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,24.0,26.0,30.0,31.0,34.0,34.0,34.0,34.0,40.0,40.0,40.0,44.0,44.0,44.0,51.0,51.0,55.0,60.0,65.0,65.0,65.0,68.0,71.0,73.0,73.0,74.0,74.0,74.0,82.0,88.0,90.0,90.0,94.0,94.0,94.0,111.0,119.0,127.0,133.0,143.0,143.0,143.0,168.0,168.0,189.0,206.0,206.0,206.0,206.0,206.0,275.0,295.0,319.0,338.0,338.0,338.0,338.0,416.0,437.0,487.0,522.0,522.0,522.0,640.0,658.0,683.0,722.0,758.0,758.0,758.0,820.0,866.0,883.0,907.0,941.0,941.0,941.0,941.0,1012.0,1012.0,1060.0,1060.0,1095.0
