03/22,03/23,03/24,03/25,03/26,03/27,03/28,03/29,03/30,03/31,04/01,04/02,04/03,04/04,04/05,04/06,04/07,04/08,04/09,04/10,04/11,04/12,04/13,04/14,04/15,04/16,04/17,04/18,04/19,04/20,04/21,04/22,04/24,04/25,04/26,04/27,04/28,04/29,04/30,05/01,05/02,05/03,05/04,05/05,05/06,05/07,05/08,05/09,05/10,05/11,05/12,05/13,05/14,05/15,05/16,05/17,05/18,05/19,05/20,05/21,05/22,05/23,05/24,05/25,05/26,05/27,05/28,05/29,05/30,05/31,06/01,06/02,06/03,06/04,06/05,06/06,06/07,06/08,06/09,06/10,06/11,06/12,06/13,06/14,06/15,06/16,06/17,06/18,06/19,06/20,06/21,06/22,06/23,06/24,06/25,06/26,06/27,06/28,06/29,06/30,07/01,07/02,07/03,07/04,07/05,07/06,07/07,07/08,07/09,07/10,07/11,07/12,07/13,07/14,07/15,07/16,07/17,07/18,07/19,07/20,07/21,07/22,07/23,07/24,07/25,07/26,07/27,07/28,07/29,07/30,07/31,08/01,08/02,08/03,08/04,08/05,08/06,08/07,08/08,08/09
161,191,210,266,316,416,479,548,606,690,736,826,898,898,1066,1066,1128,1177,1316,1317,1366,1521,1578,1626,1656,1729,1778,1836,1902,1949,1995,2048,2115,2165,2234,2287,2328,2357,2414,2473,2541,2594,2635,2711,2790,2862,2930,3009,3098,3166,3224,3297,3354,3417,3477,3550,3561,3625,3663,3738,3752,3798,3819,3857,3880,3897,3966,4013,4054,4106,4161,4209,4242,4305,4377,4465,4465,4555,4814,4880,4946,5116,5258,5258,5258,5697,5973,6092,6236,6437,6437,6437,6943,7131,7298,7416,7657,7927,8171,8310,8466,8730,9084,9416,9706,10003,10167,10369,10572,10927,11176,11565,11878,12144,12508,12777,13197,13479,13814,14221,14479,14755,14999,15313,15677,15677,16305,16624,16931,17235,17624,17972,18286,18558,18821,19135,19405,19638,20043,20402
