FIPS,County,State,Country,Date,lat,lon,Confirmed,Deaths,Recovered,Active,Combined_Key
12001,Alachua,Florida,US,04/05/20,29.67866525,-82.35928158,123,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/11/20,29.67866525,-82.35928158,412,8,0,404,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/17/20,29.67866525,-82.35928158,564,10,0,554,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/06/20,29.67866525,-82.35928158,392,8,0,384,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/24/20,29.67866525,-82.35928158,355,7,0,348,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/08/20,29.67866525,-82.35928158,300,5,0,295,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/05/20,29.67866525,-82.35928158,387,8,0,379,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/15/20,29.67866525,-82.35928158,194,0,0,194,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/12/20,29.67866525,-82.35928158,320,5,0,315,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/29/20,29.67866525,-82.35928158,71,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/22/20,29.67866525,-82.35928158,346,7,0,339,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/09/20,29.67866525,-82.35928158,306,5,0,301,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/19/20,29.67866525,-82.35928158,210,0,0,210,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/15/20,29.67866525,-82.35928158,541,10,0,531,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/16/20,29.67866525,-82.35928158,200,0,0,200,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/28/20,29.67866525,-82.35928158,67,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/10/20,29.67866525,-82.35928158,308,5,0,303,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/18/20,29.67866525,-82.35928158,205,0,0,205,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/03/20,29.67866525,-82.35928158,382,7,0,375,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/16/20,29.67866525,-82.35928158,551,10,0,541,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/21/20,29.67866525,-82.35928158,344,7,0,337,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/11/20,29.67866525,-82.35928158,312,5,0,307,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/22/20,29.67866525,-82.35928158,35,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/04/20,29.67866525,-82.35928158,383,8,0,375,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/17/20,29.67866525,-82.35928158,202,0,0,202,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/27/20,29.67866525,-82.35928158,57,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/23/20,29.67866525,-82.35928158,354,7,0,347,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/30/20,29.67866525,-82.35928158,79,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/24/20,29.67866525,-82.35928158,37,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/31/20,29.67866525,-82.35928158,87,0,0,0,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/06/20,29.67866525,-82.35928158,289,5,0,284,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/02/20,29.67866525,-82.35928158,382,7,0,375,"Alachua, Florida, US"
12001,Alachua,Florida,US,06/14/20,29.67866525,-82.35928158,531,10,0,521,"Alachua, Florida, US"
12001,Alachua,Florida,US,05/07/20,29.67866525,-82.35928158,295,5,0,290,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/20/20,29.67866525,-82.35928158,218,0,0,218,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/21/20,29.67866525,-82.35928158,224,1,0,223,"Alachua, Florida, US"
12001,Alachua,Florida,US,04/14/20,29.67866525,-82.35928158,195,0,0,195,"Alachua, Florida, US"
12001,Alachua,Florida,US,03/26/20,29.67866525,-82.35928158,49,0,0,0,"Alachua, Florida, US"
12003,Baker,Florida,US,04/30/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,06/12/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,05/20/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,05/10/20,30.33060121,-82.28467476,24,3,0,21,"Baker, Florida, US"
12003,Baker,Florida,US,05/14/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,06/13/20,30.33060121,-82.28467476,30,4,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,04/06/20,30.33060121,-82.28467476,13,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/16/20,30.33060121,-82.28467476,30,4,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,04/29/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,04/07/20,30.33060121,-82.28467476,15,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/19/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,04/01/20,30.33060121,-82.28467476,9,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/28/20,30.33060121,-82.28467476,29,3,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,03/31/20,30.33060121,-82.28467476,9,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/09/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,05/11/20,30.33060121,-82.28467476,25,3,0,22,"Baker, Florida, US"
12003,Baker,Florida,US,05/06/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,04/08/20,30.33060121,-82.28467476,15,1,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/17/20,30.33060121,-82.28467476,34,4,0,30,"Baker, Florida, US"
12003,Baker,Florida,US,03/27/20,30.33060121,-82.28467476,7,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/21/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,03/28/20,30.33060121,-82.28467476,7,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/09/20,30.33060121,-82.28467476,24,3,0,21,"Baker, Florida, US"
12003,Baker,Florida,US,05/25/20,30.33060121,-82.28467476,27,3,0,24,"Baker, Florida, US"
12003,Baker,Florida,US,03/30/20,30.33060121,-82.28467476,8,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/23/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,04/03/20,30.33060121,-82.28467476,11,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/04/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,05/03/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,05/08/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,05/12/20,30.33060121,-82.28467476,25,3,0,22,"Baker, Florida, US"
12003,Baker,Florida,US,04/02/20,30.33060121,-82.28467476,11,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/26/20,30.33060121,-82.28467476,27,3,0,24,"Baker, Florida, US"
12003,Baker,Florida,US,03/25/20,30.33060121,-82.28467476,5,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/07/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,05/27/20,30.33060121,-82.28467476,27,3,0,24,"Baker, Florida, US"
12003,Baker,Florida,US,03/29/20,30.33060121,-82.28467476,7,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/02/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,05/05/20,30.33060121,-82.28467476,22,3,0,19,"Baker, Florida, US"
12003,Baker,Florida,US,06/11/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,05/22/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,03/26/20,30.33060121,-82.28467476,5,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,04/05/20,30.33060121,-82.28467476,12,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,05/01/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,03/24/20,30.33060121,-82.28467476,4,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/14/20,30.33060121,-82.28467476,30,4,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,05/13/20,30.33060121,-82.28467476,25,3,0,22,"Baker, Florida, US"
12003,Baker,Florida,US,06/15/20,30.33060121,-82.28467476,30,4,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,05/24/20,30.33060121,-82.28467476,27,3,0,24,"Baker, Florida, US"
12003,Baker,Florida,US,04/04/20,30.33060121,-82.28467476,11,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/10/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,06/06/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,06/08/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,04/10/20,30.33060121,-82.28467476,16,2,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,03/22/20,30.33060121,-82.28467476,2,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/02/20,30.33060121,-82.28467476,29,3,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,04/26/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,05/15/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,05/30/20,30.33060121,-82.28467476,28,3,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,04/14/20,30.33060121,-82.28467476,17,2,0,15,"Baker, Florida, US"
12003,Baker,Florida,US,04/21/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,04/11/20,30.33060121,-82.28467476,17,2,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,06/05/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,06/01/20,30.33060121,-82.28467476,29,3,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,05/18/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,04/25/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,04/22/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,04/13/20,30.33060121,-82.28467476,17,2,0,15,"Baker, Florida, US"
12003,Baker,Florida,US,06/07/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,03/23/20,30.33060121,-82.28467476,3,0,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,04/24/20,30.33060121,-82.28467476,19,3,0,16,"Baker, Florida, US"
12003,Baker,Florida,US,04/28/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,05/31/20,30.33060121,-82.28467476,29,3,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,04/12/20,30.33060121,-82.28467476,17,2,0,15,"Baker, Florida, US"
12003,Baker,Florida,US,05/16/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,04/15/20,30.33060121,-82.28467476,17,2,0,15,"Baker, Florida, US"
12003,Baker,Florida,US,04/20/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,05/17/20,30.33060121,-82.28467476,26,3,0,23,"Baker, Florida, US"
12003,Baker,Florida,US,04/09/20,30.33060121,-82.28467476,16,2,0,0,"Baker, Florida, US"
12003,Baker,Florida,US,04/17/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,06/03/20,30.33060121,-82.28467476,29,3,0,26,"Baker, Florida, US"
12003,Baker,Florida,US,04/27/20,30.33060121,-82.28467476,20,3,0,17,"Baker, Florida, US"
12003,Baker,Florida,US,06/18/20,30.33060121,-82.28467476,35,4,0,31,"Baker, Florida, US"
12003,Baker,Florida,US,04/18/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,04/19/20,30.33060121,-82.28467476,17,3,0,14,"Baker, Florida, US"
12003,Baker,Florida,US,06/04/20,30.33060121,-82.28467476,29,4,0,25,"Baker, Florida, US"
12003,Baker,Florida,US,04/16/20,30.33060121,-82.28467476,17,2,0,15,"Baker, Florida, US"
12003,Baker,Florida,US,05/29/20,30.33060121,-82.28467476,28,3,0,25,"Baker, Florida, US"
12005,Bay,Florida,US,05/18/20,30.26548745,-85.62122584,84,3,0,81,"Bay, Florida, US"
12005,Bay,Florida,US,06/13/20,30.26548745,-85.62122584,139,4,0,135,"Bay, Florida, US"
12005,Bay,Florida,US,04/15/20,30.26548745,-85.62122584,39,2,0,37,"Bay, Florida, US"
12005,Bay,Florida,US,04/01/20,30.26548745,-85.62122584,10,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,06/03/20,30.26548745,-85.62122584,99,3,0,96,"Bay, Florida, US"
12005,Bay,Florida,US,06/17/20,30.26548745,-85.62122584,157,4,0,153,"Bay, Florida, US"
12005,Bay,Florida,US,05/21/20,30.26548745,-85.62122584,86,3,0,83,"Bay, Florida, US"
12005,Bay,Florida,US,04/13/20,30.26548745,-85.62122584,38,1,0,37,"Bay, Florida, US"
12005,Bay,Florida,US,05/11/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,05/13/20,30.26548745,-85.62122584,77,3,0,74,"Bay, Florida, US"
12005,Bay,Florida,US,05/16/20,30.26548745,-85.62122584,80,3,0,77,"Bay, Florida, US"
12005,Bay,Florida,US,03/27/20,30.26548745,-85.62122584,3,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/05/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,03/23/20,30.26548745,-85.62122584,1,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,06/06/20,30.26548745,-85.62122584,115,4,0,111,"Bay, Florida, US"
12005,Bay,Florida,US,05/17/20,30.26548745,-85.62122584,83,3,0,80,"Bay, Florida, US"
12005,Bay,Florida,US,04/02/20,30.26548745,-85.62122584,15,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/04/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,04/22/20,30.26548745,-85.62122584,59,2,0,57,"Bay, Florida, US"
12005,Bay,Florida,US,06/04/20,30.26548745,-85.62122584,105,3,0,102,"Bay, Florida, US"
12005,Bay,Florida,US,05/10/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,05/06/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,06/01/20,30.26548745,-85.62122584,98,3,0,95,"Bay, Florida, US"
12005,Bay,Florida,US,03/29/20,30.26548745,-85.62122584,6,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/20/20,30.26548745,-85.62122584,86,3,0,83,"Bay, Florida, US"
12005,Bay,Florida,US,04/19/20,30.26548745,-85.62122584,55,2,0,53,"Bay, Florida, US"
12005,Bay,Florida,US,05/12/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,05/08/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,06/05/20,30.26548745,-85.62122584,111,4,0,107,"Bay, Florida, US"
12005,Bay,Florida,US,05/23/20,30.26548745,-85.62122584,92,3,0,89,"Bay, Florida, US"
12005,Bay,Florida,US,06/02/20,30.26548745,-85.62122584,100,3,0,97,"Bay, Florida, US"
12005,Bay,Florida,US,06/15/20,30.26548745,-85.62122584,145,4,0,141,"Bay, Florida, US"
12005,Bay,Florida,US,03/30/20,30.26548745,-85.62122584,6,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,05/07/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,05/24/20,30.26548745,-85.62122584,94,3,0,91,"Bay, Florida, US"
12005,Bay,Florida,US,04/12/20,30.26548745,-85.62122584,37,1,0,36,"Bay, Florida, US"
12005,Bay,Florida,US,05/09/20,30.26548745,-85.62122584,76,3,0,73,"Bay, Florida, US"
12005,Bay,Florida,US,03/22/20,30.26548745,-85.62122584,1,0,0,0,"Bay, Florida, US"
12005,Bay,Florida,US,03/28/20,30.26548745,-85.62122584,5,0,0,0,"Bay, Florida, US"
